rank,content_id,client_id,model_score,archetype,reason_code,action,impressions_90d,sessions_90d,content_age_days,ctr,avg_position,word_count,engagement_rate
136,content_c55756d2a06f,client_19581e27de,0.7575282345433405,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,192,3,139,0.0,9.5,3907.0,0.0
137,content_d1744b4f5be3,client_624b60c58c,0.7573353331193761,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,112,2,331,0.89,10.4,1334.0,0.0
138,content_fb9c3fb3e755,client_02d20bbd7e,0.7572413993836209,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,111,1,332,0.0,16.0,1448.0,0.0
139,content_e6d38d1e801a,client_19581e27de,0.7571513101486552,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,741,6,139,0.13,2.2,4069.0,0.0
140,content_29edd4a67cf6,client_19581e27de,0.7570400109998581,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1268,3,139,0.0,7.0,3432.0,33.33
141,content_334a353ed257,client_349c41201b,0.7565735754324282,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1160,24,140,0.09,24.4,3936.0,0.0
142,content_ae56011a24de,client_624b60c58c,0.7565070048848551,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,302,6,102,0.0,4.2,4229.0,0.0
143,content_57c8a3b6c33c,client_349c41201b,0.7563107242221605,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,345,1,148,0.0,25.8,3260.0,0.0
144,content_4ddde1af3329,client_624b60c58c,0.7557131065216401,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,944,37,103,0.0,9.7,4041.0,0.0
145,content_7aaffc35a4fa,client_624b60c58c,0.7555367579805831,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,311,11,111,0.0,7.0,3848.0,0.0
146,content_037242b3365b,client_624b60c58c,0.7551476308237902,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1008,17,111,0.0,6.4,3897.0,0.0
147,content_f05391de20ad,client_19581e27de,0.7551428637763395,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1812,4,119,0.06,5.5,2976.0,25.0
148,content_13fc5eec4384,client_349c41201b,0.7545615677400817,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1166,4,165,0.17,4.1,3740.0,0.0
149,content_0123edbcf8fb,client_349c41201b,0.7543478618687126,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,2980,13,140,0.03,36.1,3475.0,0.0
150,content_623fddeecb19,client_19581e27de,0.7539159268689669,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1666,18,139,0.06,12.0,3605.0,0.0
151,content_9aae8f55e033,client_19581e27de,0.7536237916434818,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1735,15,139,0.0,12.0,3543.0,0.0
152,content_85e056f45a84,client_19581e27de,0.7535633695977186,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,2256,10,139,0.0,10.0,3250.0,0.0
153,content_cd7885856619,client_349c41201b,0.7534948906972377,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,6363,31,144,0.08,20.7,5180.0,3.23
154,content_a3c516ce1bbd,client_19581e27de,0.7534604216338129,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,3570,4,126,0.08,3.8,2723.0,0.0
155,content_09bd0449a328,client_349c41201b,0.7533309200097282,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,4144,10,148,0.1,42.4,4500.0,0.0
156,content_8aa06fb55d1a,client_19581e27de,0.7530833201383116,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,4655,10,144,0.06,9.6,2707.0,0.0
157,content_5776fb1c426f,client_19581e27de,0.7528652831074979,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,322,1,139,0.0,5.9,3210.0,0.0
158,content_cd761a823fa8,client_349c41201b,0.7528027160879995,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1185,29,140,0.08,24.8,4123.0,3.45
159,content_4cc7526e87df,client_19581e27de,0.7526756822408747,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,870,12,139,0.0,7.6,3524.0,0.0
160,content_2dfa417be528,client_19581e27de,0.751939020829728,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,409,3,95,0.0,19.2,3174.0,0.0
161,content_ca76aec58080,client_349c41201b,0.7518400583315892,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,5021,10,140,0.02,17.9,3288.0,10.0
162,content_a113c8ac0e29,client_624b60c58c,0.7518084922040243,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,183,11,111,0.0,6.9,3669.0,0.0
163,content_972b37f0c86d,client_19581e27de,0.751801439613872,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,27437,33,139,0.07,7.2,4074.0,0.0
164,content_9d26a36928a1,client_624b60c58c,0.7517422512854128,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,156,1,93,0.0,26.2,3808.0,0.0
165,content_97b56413e7a3,client_19581e27de,0.751614080409255,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,4935,13,144,0.02,10.7,2231.0,0.0
166,content_9ec50a4893f8,client_349c41201b,0.7514278868840393,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,3293,4,119,0.03,33.0,3041.0,0.0
167,content_149bf6f0677c,client_19581e27de,0.7514166481716501,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,2459,13,139,0.16,3.4,3988.0,0.0
168,content_081d35f3654a,client_349c41201b,0.7513899880604312,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,290,3,148,0.0,12.2,3585.0,0.0
169,content_51f848463d49,client_349c41201b,0.7512018664734715,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,4409,31,140,0.11,16.7,3679.0,0.0
170,content_8de443806f5c,client_349c41201b,0.7509978185744304,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,166,3,95,0.0,13.2,2982.0,0.0
171,content_bd21cf6484d9,client_349c41201b,0.7509532015075746,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,4755,21,154,0.11,11.5,4055.0,0.0
172,content_3cec1c2404d1,client_19581e27de,0.7509448851417204,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,456,1,95,0.0,26.5,2713.0,0.0
173,content_16a2b8ba482a,client_624b60c58c,0.7507743010559068,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,581,8,131,0.0,9.6,3784.0,25.0
174,content_3c4a964d3144,client_349c41201b,0.7506605330576807,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,2251,11,144,0.13,11.7,5974.0,0.0
175,content_a1735baeca28,client_19581e27de,0.7506482563789499,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,4188,17,139,0.05,12.4,2910.0,0.0
176,content_0ad759bc5d3d,client_19581e27de,0.7498802856507354,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,3409,10,139,0.0,4.3,2886.0,0.0
177,content_c91e1c6a526b,client_349c41201b,0.7497981338195672,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,883,28,144,0.0,6.7,3482.0,0.0
178,content_338b283a1949,client_19581e27de,0.7497470649314597,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,322,2,139,0.0,17.5,2583.0,0.0
179,content_245531f14938,client_19581e27de,0.7497397268381006,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,7382,4,95,0.01,10.0,2992.0,0.0
180,content_1cfa9d635f7f,client_19581e27de,0.7494174526074591,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,4688,4,139,0.11,5.9,4937.0,0.0
181,content_00cd5e91c97a,client_19581e27de,0.7490109664282465,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,941,9,139,0.0,13.8,3554.0,0.0
182,content_bb485e06e530,client_19581e27de,0.7488435547556632,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,2080,11,139,0.0,6.3,3423.0,0.0
183,content_85a5d72ba44b,client_19581e27de,0.7484687858701118,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,9809,9,95,0.09,4.1,2745.0,0.0
184,content_2141c4214099,client_19581e27de,0.7483716669419538,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,212,2,126,0.0,6.2,3329.0,0.0
185,content_4c87e0328089,client_349c41201b,0.7482958567253531,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,2007,10,144,0.1,13.6,4745.0,0.0
186,content_10e37d569f62,client_19581e27de,0.7477236887618632,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,2290,4,98,0.09,2.1,3395.0,0.0
187,content_fe70d7024017,client_349c41201b,0.7476434877370461,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,968,4,95,0.0,21.8,3099.0,0.0
188,content_297894f924e0,client_349c41201b,0.74755409477341,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1162,6,140,0.0,20.2,3126.0,0.0
189,content_1134d84101e8,client_624b60c58c,0.7474440135110723,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,320,9,329,0.0,7.0,1641.0,0.0
190,content_e7a21cf6ede4,client_19581e27de,0.7474384013527167,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1494,2,123,0.07,10.3,3122.0,0.0
191,content_d266ee60db2c,client_349c41201b,0.7469307777352836,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1234,6,148,0.0,26.4,3512.0,0.0
192,content_43d25a231bd9,client_349c41201b,0.7468719975023734,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,897,2,95,0.0,32.1,2712.0,0.0
193,content_25e4de7469fd,client_19581e27de,0.7468443538161954,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,5624,4,148,0.02,11.9,2274.0,0.0
194,content_59480f4188cc,client_19581e27de,0.7467973024112312,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,5861,12,148,0.07,8.9,2552.0,0.0
195,content_16dac4871b21,client_349c41201b,0.7467109495163439,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,26528,28,119,0.06,34.2,2993.0,3.57
196,content_de147de3f5fe,client_624b60c58c,0.7466127368189216,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1747,7,113,0.06,11.5,3870.0,0.0
197,content_1675e8c654a4,client_19581e27de,0.7465980111272682,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,6688,12,144,0.01,11.9,2282.0,0.0
198,content_9d0300db3dbb,client_624b60c58c,0.7465736833328003,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,361,3,119,0.0,7.1,3677.0,0.0
199,content_28ed033856be,client_349c41201b,0.7463841653294806,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,2452,2,126,0.0,13.5,3040.0,0.0
200,content_e8259898d88e,client_624b60c58c,0.7459471151092762,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1963,11,104,0.0,5.8,4118.0,0.0
201,content_dfee9929efc5,client_19581e27de,0.7459197640014718,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1303,2,124,0.0,14.2,3049.0,0.0
202,content_6ebb6f3b39ef,client_19581e27de,0.7454963979186104,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1058,1,119,0.0,10.0,3063.0,0.0
203,content_668bea7107e6,client_19581e27de,0.7452688782350017,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,21573,26,139,0.1,7.5,3891.0,0.0
204,content_73a9cfafddca,client_19581e27de,0.7450114343913222,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,726,4,139,0.0,5.3,4383.0,0.0
205,content_f5b2d4a27311,client_19581e27de,0.7449649433688776,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,559,1,124,0.0,8.8,3098.0,0.0
206,content_fd4eff090477,client_19581e27de,0.7447826743100506,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,861,3,126,0.0,15.2,3182.0,0.0
207,content_69db4dab53e2,client_19581e27de,0.7445628718153573,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,382,2,139,0.0,13.8,2444.0,0.0
208,content_45f1707c9172,client_349c41201b,0.7441329160586725,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1541,9,124,0.06,26.3,2918.0,0.0
209,content_1e5b3a2ba843,client_19581e27de,0.7438581166482973,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,9789,4,124,0.03,2.4,3198.0,25.0
210,content_ebf51d7079e2,client_19581e27de,0.7438393822071038,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,20696,26,139,0.06,3.8,3609.0,3.85
211,content_47827b95324c,client_19581e27de,0.7435596025328549,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,2472,3,123,0.08,4.1,3134.0,0.0
212,content_9139978ad46c,client_19581e27de,0.7435210314712137,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1564,41,139,0.0,11.0,3831.0,7.32
213,content_d4637f675b8e,client_19581e27de,0.7434998488960922,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,209,1,124,0.0,11.9,3194.0,0.0
214,content_ad6b78d323b7,client_19581e27de,0.7434500948437743,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,394,8,139,0.0,15.5,3164.0,0.0
215,content_dcbc62c26c9a,client_624b60c58c,0.7432377137820495,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,867,27,133,0.12,10.9,3854.0,0.0
216,content_8db4c9e4360b,client_19581e27de,0.743234136717597,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1384,4,139,0.0,6.1,3234.0,0.0
217,content_dc3c55427486,client_624b60c58c,0.7431961933660838,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,267,2,110,0.0,6.1,4142.0,0.0
218,content_acd898a2f08a,client_19581e27de,0.7431908661996363,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,2902,16,139,0.03,15.6,3096.0,6.25
219,content_017571370a05,client_19581e27de,0.7427207303943026,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,313,1,98,0.0,15.6,3307.0,0.0
220,content_b96f39de8ced,client_19581e27de,0.7424291570276813,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1911,15,139,0.1,12.6,4403.0,0.0
221,content_53ca739ee456,client_349c41201b,0.7423345359123058,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1720,3,165,0.17,5.2,4738.0,0.0
222,content_2f2569494af4,client_624b60c58c,0.7422894290825804,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,164,5,110,0.0,7.6,5017.0,0.0
223,content_d2f9f48640c6,client_349c41201b,0.74223678283688,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,588,3,148,0.17,17.1,4207.0,0.0
224,content_2097c4bc40b3,client_19581e27de,0.7421392917860437,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,2753,5,112,0.07,7.3,2985.0,20.0
225,content_66c6f20591ec,client_19581e27de,0.7421362507965942,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,6622,7,139,0.06,8.2,3015.0,0.0
226,content_b0ce54b7e445,client_9f14025af0,0.74194986181809,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,332,2,298,0.6,32.7,1184.0,0.0
227,content_589c90f12b83,client_19581e27de,0.7418223738133931,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,293,6,91,0.0,9.0,2819.0,0.0
228,content_d441e5af9fcf,client_19581e27de,0.7415487219538953,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,2783,4,98,0.14,3.3,2544.0,0.0
229,content_1023abe9e4dd,client_624b60c58c,0.7414595744954994,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,137,6,95,0.0,4.6,3659.0,0.0
230,content_d296baa9ea52,client_19581e27de,0.7413542393197272,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,445,2,98,0.0,9.5,2569.0,0.0
231,content_597c1dcedde0,client_19581e27de,0.7413199960972698,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1771,2,112,0.0,3.8,2684.0,0.0
232,content_5272480eadec,client_624b60c58c,0.7412481245067226,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,232,4,110,0.0,31.6,3907.0,0.0
233,content_511e3b0c806f,client_349c41201b,0.741165902713077,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,18073,29,144,0.13,10.3,4155.0,3.45
234,content_de5948774202,client_19581e27de,0.7411315384057613,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1065,9,139,0.0,13.9,3021.0,0.0
235,content_2a7159313ef2,client_19581e27de,0.7411237718753684,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,136,3,95,0.0,14.1,3248.0,0.0
236,content_2ee9b3cf900a,client_349c41201b,0.7407640245644521,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1083,2,119,0.0,20.7,2840.0,0.0
237,content_af33d56338a4,client_19581e27de,0.7407537323863309,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,4921,5,95,0.14,3.6,2911.0,0.0
238,content_ec31e7041c89,client_349c41201b,0.7406429875749823,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1153,29,140,0.09,16.9,3248.0,0.0
239,content_9de5198731c5,client_349c41201b,0.7403130381016905,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,677,8,140,0.15,23.5,3912.0,0.0
240,content_b847d3bc76b9,client_19581e27de,0.7401469290246476,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,5378,6,126,0.07,9.3,3071.0,0.0
241,content_fdac62d7284e,client_349c41201b,0.7400982923981188,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1681,3,124,0.06,35.0,3332.0,0.0
242,content_85ff1bdf6dd6,client_19581e27de,0.7400936846173997,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,837,5,139,0.0,4.8,3475.0,0.0
243,content_3542804590e9,client_19581e27de,0.7398681001218002,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,403,5,139,0.0,15.6,3526.0,0.0
244,content_f4cb8147edc2,client_19581e27de,0.7397222542278142,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,3431,28,148,0.09,10.3,2617.0,0.0
245,content_8cbda3f608d0,client_349c41201b,0.7396897581107206,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,866,3,111,0.0,1.9,3146.0,0.0
246,content_7c24ed9fb606,client_19581e27de,0.739682442320371,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,925,8,139,0.11,13.2,5269.0,0.0
247,content_26da35484d65,client_19581e27de,0.7395791670322964,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,859,1,98,0.0,7.5,2907.0,0.0
248,content_034f7f73eae1,client_19581e27de,0.7389376492267071,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,6209,13,139,0.11,6.9,4618.0,0.0
249,content_70b10b7227ac,client_624b60c58c,0.7388767390401649,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,356,4,99,0.0,7.5,3931.0,0.0
250,content_4aa1ac31a195,client_19581e27de,0.7378715118455312,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,6599,2,112,0.05,5.5,3025.0,0.0
251,content_bed8bc8b87a0,client_19581e27de,0.7378654062661114,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,377,1,112,0.0,3.5,2976.0,0.0
252,content_a3abf75d2a55,client_624b60c58c,0.7377442340563747,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,182,1,118,0.0,6.0,3867.0,0.0
253,content_f7c497d4464c,client_349c41201b,0.7376587318082268,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,553,2,124,0.0,11.4,2742.0,0.0
254,content_c9c8fd0e7d30,client_19581e27de,0.7374486845909881,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,2488,2,119,0.04,11.6,2866.0,0.0
255,content_53ef66d4e6b3,client_349c41201b,0.737280281508529,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,359,1,119,0.0,8.6,2823.0,0.0
256,content_91283c049685,client_19581e27de,0.7370910131491892,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,3904,13,139,0.1,5.4,4725.0,7.69
257,content_a24ca4627f7e,client_349c41201b,0.73702486304748,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1592,6,126,0.06,26.8,2733.0,0.0
258,content_62b053107a02,client_349c41201b,0.736860234134825,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,408,1,126,0.0,14.8,2805.0,0.0
259,content_3d8b143de525,client_349c41201b,0.7367852046056718,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,775,3,126,0.0,11.2,3126.0,0.0
260,content_97254fa2b11c,client_349c41201b,0.7366656005665315,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,3154,13,154,0.19,29.4,4143.0,0.0
261,content_bcf129e18379,client_19581e27de,0.7366465775916233,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,875,9,139,0.0,33.1,3405.0,0.0
262,content_ef1e5f4a8287,client_349c41201b,0.736537154474904,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1418,22,140,0.14,13.9,4207.0,0.0
263,content_3bfd3e9b576d,client_349c41201b,0.7363111870780666,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1965,5,154,0.15,8.8,3899.0,0.0
264,content_c746a2c72e43,client_349c41201b,0.7362830052188071,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,209,1,124,0.0,23.2,2742.0,0.0
265,content_fda9f7170a22,client_19581e27de,0.7362415713992434,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,3924,2,103,0.05,8.3,3113.0,0.0
266,content_3acbc02ae81e,client_19581e27de,0.7362365813796417,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1073,3,139,0.19,7.9,4699.0,0.0
267,content_1f8b71725363,client_349c41201b,0.7361487186869734,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,465,6,144,0.0,32.4,3332.0,0.0
268,content_46de96f85924,client_349c41201b,0.7359165120530907,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1491,1,111,0.0,8.2,3186.0,0.0
269,content_2bc4a3f451eb,client_19581e27de,0.7358634066748797,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,693,1,98,0.0,19.7,2915.0,0.0
270,content_e27fed48571e,client_19581e27de,0.7357558708375213,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,315,3,98,0.0,7.8,3045.0,0.0
271,content_6e1add102562,client_624b60c58c,0.7357138918120855,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,133,3,92,0.0,6.1,4056.0,0.0
272,content_7df2ad352b3a,client_19581e27de,0.7357078656815346,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,1541,29,139,0.0,11.3,3300.0,3.45
273,content_bcd0dfae3a82,client_19581e27de,0.7356501656601503,MODERATE_OPPORTUNITY,MODERATE_MODEL_RANK,REVIEW_FOR_REFRESH,446,10,139,0.0,26.8,2794.0,0.0
